0,Blue,0.0,0.0,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
18,Blue,0.0,0.0,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
38,Blue,0.0,0.0,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
59,Blue,0.0,0.0,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
81,Blue,0.0,0.0,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
101,Blue,0.0,0.0,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
119,Blue,0.0,0.0,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
138,Blue,0.0,0.0,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
157,Blue,0.0,0.0,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
177,Blue,0.0,0.0,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
199,Blue,0.0,0.0,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
220,Blue,0.0,0.0,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
239,Blue,0.0,0.0,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
258,Blue,0.0,0.0,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
277,Blue,-0.0078125,0.0,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
297,Blue,-0.0078125,0.0,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
317,Blue,-0.0234375,-0.015625,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
337,Blue,-0.0546875,-0.0546875,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
357,Blue,-0.140625,-0.0859375,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
376,Blue,-0.1484375,-0.1171875,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
397,Blue,-0.2265625,-0.140625,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
419,Blue,-0.28125,-0.1796875,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
437,Blue,-0.40625,-0.2109375,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
456,Blue,-0.515625,-0.3125,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
476,Blue,-0.6484375,-0.3828125,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
497,Blue,-0.7265625,-0.484375,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
518,Blue,-0.84375,-0.53125,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
539,Blue,-0.8984375,-0.5703125,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
556,Blue,-0.9765625,-0.625,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
579,Blue,-1.0,-0.703125,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
597,Blue,-1.0,-0.7421875,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
619,Blue,-1.0,-0.8359375,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
638,Blue,-1.0,-0.8828125,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
657,Blue,-1.0,-0.9609375,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
677,Blue,-1.0,-0.9921875,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
699,Blue,-1.0,-1.0,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
718,Blue,-1.0,-1.0,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
738,Blue,-1.0,-1.0,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
757,Blue,-1.0,-1.0,-0.21994134897360704,0.21994134897360704,0.0,0.0,0.0
