1,Blue,-0.0234375,0.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
20,Blue,-0.0234375,-0.0078125,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
40,Blue,-0.0234375,-0.0078125,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
60,Blue,-0.0234375,-0.0078125,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
79,Blue,-0.0234375,-0.0234375,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
101,Blue,-0.0234375,-0.0625,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
121,Blue,-0.0234375,-0.0859375,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
140,Blue,-0.0234375,-0.1015625,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
159,Blue,-0.0546875,-0.140625,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
180,Blue,-0.0625,-0.140625,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
200,Blue,-0.1015625,-0.1796875,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
221,Blue,-0.1484375,-0.203125,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
240,Blue,-0.203125,-0.2890625,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
260,Blue,-0.2890625,-0.375,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
280,Blue,-0.375,-0.46875,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
300,Blue,-0.5234375,-0.53125,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
321,Blue,-0.6015625,-0.5859375,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
341,Blue,-0.7109375,-0.6875,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
361,Blue,-0.765625,-0.78125,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
381,Blue,-0.859375,-0.8515625,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
400,Blue,-0.8828125,-0.9609375,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
421,Blue,-0.9609375,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
440,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
466,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
485,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
499,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
520,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
540,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
562,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
580,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
611,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
622,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
644,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
667,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
679,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
700,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
721,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
740,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
760,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
780,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
802,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
820,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
840,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
861,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
881,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
900,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
920,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
940,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
960,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
997,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1005,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1021,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1041,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1060,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1100,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1122,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1139,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1159,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1182,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1200,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1221,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1240,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1262,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1281,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1302,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1319,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1340,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1361,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1379,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1400,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1423,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1441,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1462,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1480,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1502,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1523,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1541,Blue,-1.0,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1560,Blue,-0.9375,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1582,Blue,-0.796875,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1600,Blue,-0.6015625,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1621,Blue,-0.4296875,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1640,Blue,-0.234375,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1663,Blue,-0.1640625,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1680,Blue,-0.078125,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1700,Blue,-0.0625,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1720,Blue,-0.0625,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1743,Blue,-0.0625,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1760,Blue,-0.0625,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1781,Blue,-0.0625,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1800,Blue,-0.0625,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1821,Blue,-0.0546875,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1840,Blue,-0.046875,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
1860,Blue,-0.046875,-1.0,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
