1,Blue,-0.0078125,-0.0078125,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
19,Blue,-0.0078125,-0.0078125,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
40,Blue,-0.0078125,-0.0078125,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
60,Blue,-0.0078125,-0.0078125,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
82,Blue,-0.0078125,-0.0078125,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
100,Blue,-0.0078125,-0.0078125,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
120,Blue,-0.0078125,-0.0078125,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
139,Blue,-0.0078125,-0.0078125,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
162,Blue,-0.0078125,-0.0078125,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
179,Blue,-0.0078125,-0.0078125,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
199,Blue,-0.0078125,-0.0078125,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
219,Blue,-0.0078125,-0.0078125,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
241,Blue,-0.0078125,-0.0078125,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
259,Blue,-0.0078125,-0.0078125,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
282,Blue,-0.0078125,-0.0078125,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
300,Blue,-0.0078125,-0.0078125,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
319,Blue,-0.0078125,-0.0078125,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
339,Blue,-0.0078125,-0.0078125,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
359,Blue,-0.0078125,-0.0078125,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
382,Blue,-0.0078125,-0.0078125,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
399,Blue,-0.0078125,-0.0078125,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
419,Blue,-0.0078125,-0.0078125,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
439,Blue,-0.0078125,-0.0078125,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
459,Blue,-0.0078125,-0.0078125,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
479,Blue,-0.0078125,-0.0078125,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
500,Blue,-0.0078125,-0.0078125,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
519,Blue,-0.0078125,-0.0078125,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
540,Blue,-0.0078125,-0.0078125,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
562,Blue,-0.0390625,-0.0078125,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
579,Blue,-0.0546875,-0.0234375,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
599,Blue,-0.125,-0.0859375,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
620,Blue,-0.140625,-0.109375,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
639,Blue,-0.1796875,-0.1484375,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
659,Blue,-0.2265625,-0.1875,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
679,Blue,-0.2734375,-0.2421875,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
701,Blue,-0.328125,-0.3125,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
720,Blue,-0.375,-0.3984375,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
739,Blue,-0.4453125,-0.4296875,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
759,Blue,-0.46875,-0.484375,-0.09970674486803519,0.09970674486803519,0.0,0.0,0.0
